,date,year,month,ISIN,monthly_return,market_cap,annual_returns
16180,2009-05-31,2009,5,INE528G01035,0.517699115044248,791776000.0,2.091756159803908
16181,2009-06-30,2009,6,INE528G01035,0.7463556851311953,923477000.0,2.091756159803908
16182,2009-07-31,2009,7,INE528G01035,0.11185308848080132,992238000.0,2.091756159803908
16183,2009-08-31,2009,8,INE528G01035,0.11711711711711716,1020680000.0,2.091756159803908
16184,2009-09-30,2009,9,INE528G01035,0.0026881720430106952,1280600000.0,2.091756159803908
16185,2009-10-31,2009,10,INE528G01035,0.24396782841823048,1503880000.0,2.091756159803908
16186,2009-11-30,2009,11,INE528G01035,0.21443965517241384,1622550000.0,2.091756159803908
16187,2009-12-31,2009,12,INE528G01035,0.15084294587400188,1728150000.0,2.091756159803908
16188,2010-01-31,2010,1,INE528G01035,-0.0200462606013878,1830510000.0,0.2777551950665086
16189,2010-02-28,2010,2,INE528G01035,-0.04563335955940205,1742560000.0,0.2777551950665086
16190,2010-03-31,2010,3,INE528G01035,-0.06018136850783185,1932240000.0,0.2777551950665086
16191,2010-04-30,2010,4,INE528G01035,0.12017543859649116,2194930000.0,0.2777551950665086
16192,2010-05-31,2010,5,INE528G01035,0.12137823022709482,2114090000.0,0.2777551950665086
16193,2010-06-30,2010,6,INE528G01035,-0.08170391061452513,1976430000.0,0.2777551950665086
16194,2010-07-31,2010,7,INE528G01035,-0.016730038022813736,2176320000.0,0.2777551950665086
16195,2010-08-31,2010,8,INE528G01035,0.14153132250580047,2272580000.0,0.2777551950665086
16196,2010-09-30,2010,9,INE528G01035,0.03455284552845527,2723380000.0,0.2777551950665086
16197,2010-10-31,2010,10,INE528G01035,0.17485265225933214,2804700000.0,0.2777551950665086
16198,2010-11-30,2010,11,INE528G01035,0.034559643255295286,2317260000.0,0.2777551950665086
16199,2010-12-31,2010,12,INE528G01035,-0.12500000000000003,2425940000.0,0.2777551950665086
16200,2011-01-31,2011,1,INE528G01035,-0.028940886699507323,1992260000.0,-0.20281903392351305
16201,2011-02-28,2011,2,INE528G01035,-0.18072289156626503,1966780000.0,-0.20281903392351305
16202,2011-03-31,2011,3,INE528G01035,0.04721362229102163,2416460000.0,-0.20281903392351305
16203,2011-04-30,2011,4,INE528G01035,0.15594974131559508,2399620000.0,-0.20281903392351305
16204,2011-05-31,2011,5,INE528G01035,-0.035805626598465506,2323200000.0,-0.20281903392351305
16205,2011-06-30,2011,6,INE528G01035,-0.014588859416445665,2430920000.0,-0.20281903392351305
16206,2011-07-31,2011,7,INE528G01035,0.0834454912516825,2453320000.0,-0.20281903392351305
16207,2011-08-31,2011,8,INE528G01035,0.0049689440993787755,2109830000.0,-0.20281903392351305
16208,2011-09-30,2011,9,INE528G01035,-0.16007416563658838,1952200000.0,-0.20281903392351305
16209,2011-10-31,2011,10,INE528G01035,-0.1206769683590876,2268990000.0,-0.20281903392351305
16210,2011-11-30,2011,11,INE528G01035,0.17656903765690388,1834720000.0,-0.20281903392351305
16211,2011-12-31,2011,12,INE528G01035,-0.1301564722617354,1583320000.0,-0.20281903392351305
16212,2012-01-31,2012,1,INE528G01035,-0.19542109566639415,2348640000.0,0.6198406348258239
16213,2012-02-29,2012,2,INE528G01035,0.5630081300813009,2472540000.0,0.6198406348258239
16214,2012-03-31,2012,3,INE528G01035,0.012353706111833517,2550190000.0,0.6198406348258239
16215,2012-04-30,2012,4,INE528G01035,0.060372511239563345,2340980000.0,0.6198406348258239
16216,2012-05-31,2012,5,INE528G01035,-0.09388249545729864,2075940000.0,0.6198406348258239
16217,2012-06-30,2012,6,INE528G01035,-0.1283422459893049,2157030000.0,0.6198406348258239
16218,2012-07-31,2012,7,INE528G01035,0.07055214723926394,2327000000.0,0.6198406348258239
16219,2012-08-31,2012,8,INE528G01035,0.07593123209169045,2101620000.0,0.6198406348258239
16220,2012-09-30,2012,9,INE528G01035,-0.10386151797603188,2571640000.0,0.6198406348258239
16221,2012-10-31,2012,10,INE528G01035,0.2682020802377414,2725220000.0,0.6198406348258239
16222,2012-11-30,2012,11,INE528G01035,0.02460456942003504,2907470000.0,0.6198406348258239
16223,2012-12-31,2012,12,INE528G01035,0.06632361349342483,3017380000.0,0.6198406348258239
16224,2013-01-31,2013,1,INE528G01035,0.06434316353887415,3510470000.0,-0.06932097147441608
16225,2013-02-28,2013,2,INE528G01035,0.14911838790931975,3112230000.0,-0.06932097147441608
16226,2013-03-31,2013,3,INE528G01035,-0.13897413415168777,2833700000.0,-0.06932097147441608
16227,2013-04-30,2013,4,INE528G01035,-0.07688391038696546,3354300000.0,-0.06932097147441608
16228,2013-05-31,2013,5,INE528G01035,0.17098731384445678,3094990000.0,-0.06932097147441608
16229,2013-06-30,2013,6,INE528G01035,-0.03815355628827125,2786610000.0,-0.06932097147441608
16230,2013-07-31,2013,7,INE528G01035,-0.10626836434867784,1918140000.0,-0.06932097147441608
16231,2013-08-31,2013,8,INE528G01035,-0.3128767123287672,1334880000.0,-0.06932097147441608
16232,2013-09-30,2013,9,INE528G01035,-0.29585326953748003,1655140000.0,-0.06932097147441608
16233,2013-10-31,2013,10,INE528G01035,0.2344280860702152,2157810000.0,-0.06932097147441608
16234,2013-11-30,2013,11,INE528G01035,0.29357798165137605,2130340000.0,-0.06932097147441608
16235,2013-12-31,2013,12,INE528G01035,-0.012765957446808491,2159830000.0,-0.06932097147441608
16236,2014-01-31,2014,1,INE528G01035,0.003591954022988557,1769940000.0,0.8404370915271224
16237,2014-02-28,2014,2,INE528G01035,-0.21116678596993566,1779790000.0,0.8404370915271224
16238,2014-03-31,2014,3,INE528G01035,0.02177858439201454,2487860000.0,0.8404370915271224
16239,2014-04-30,2014,4,INE528G01035,0.40763765541740676,2635030000.0,0.8404370915271224
16240,2014-05-31,2014,5,INE528G01035,0.06372239747634068,3472540000.0,0.8404370915271224
16241,2014-06-30,2014,6,INE528G01035,0.35231316725978656,3736850000.0,0.8404370915271224
16242,2014-07-31,2014,7,INE528G01035,-0.04956140350877188,3710390000.0,0.8404370915271224
16243,2014-08-31,2014,8,INE528G01035,-0.051222888786340695,3930530000.0,0.8404370915271224
16244,2014-09-30,2014,9,INE528G01035,0.12208171206225689,3755160000.0,0.8404370915271224
16245,2014-10-31,2014,10,INE528G01035,-0.08235804074555694,4645340000.0,0.8404370915271224
16246,2014-11-30,2014,11,INE528G01035,0.221067548417572,4760920000.0,0.8404370915271224
16247,2014-12-31,2014,12,INE528G01035,0.04255319148936162,5110940000.0,0.8404370915271224
16248,2015-01-31,2015,1,INE528G01035,0.06307977736549163,5807320000.0,0.052706560768639193
16249,2015-02-28,2015,2,INE528G01035,0.09912739965095986,5839810000.0,0.052706560768639193
16250,2015-03-31,2015,3,INE528G01035,0.05874880914576072,5471440000.0,0.052706560768639193
16251,2015-04-30,2015,4,INE528G01035,-0.04889022195560895,5524080000.0,0.052706560768639193
16252,2015-05-31,2015,5,INE528G01035,-0.02428256070640175,5787210000.0,0.052706560768639193
16253,2015-06-30,2015,6,INE528G01035,0.05559146735617308,5548010000.0,0.052706560768639193
16254,2015-07-31,2015,7,INE528G01035,-0.012859767299448703,5417350000.0,0.052706560768639193
16255,2015-08-31,2015,8,INE528G01035,-0.04528535980148886,4344680000.0,0.052706560768639193
16256,2015-09-30,2015,9,INE528G01035,-0.22709551656920082,4664810000.0,0.052706560768639193
16257,2015-10-31,2015,10,INE528G01035,0.10466582597730148,4860450000.0,0.052706560768639193
16258,2015-11-30,2015,11,INE528G01035,0.059360730593607254,4846230000.0,0.052706560768639193
16259,2015-12-31,2015,12,INE528G01035,-0.029454022988505756,4599400000.0,0.052706560768639193
16260,2016-01-31,2016,1,INE528G01035,-0.030717986676535837,4620950000.0,0.46024135401183924
16261,2016-02-29,2016,2,INE528G01035,0.028255059182894175,4246670000.0,0.46024135401183924
16262,2016-03-31,2016,3,INE528G01035,-0.0698106201262532,5491030000.0,0.46024135401183924
16263,2016-04-30,2016,4,INE528G01035,0.2199600798403193,5973830000.0,0.46024135401183924
16264,2016-05-31,2016,5,INE528G01035,0.10111256544502618,6471720000.0,0.46024135401183924
16265,2016-06-30,2016,6,INE528G01035,0.07161961367013384,6907230000.0,0.46024135401183924
16266,2016-07-31,2016,7,INE528G01035,0.11092623405435385,7693220000.0,0.46024135401183924
16267,2016-08-31,2016,8,INE528G01035,0.09061407888167737,8595780000.0,0.46024135401183924
16268,2016-09-30,2016,9,INE528G01035,0.1135271229114214,7950250000.0,0.46024135401183924
16269,2016-10-31,2016,10,INE528G01035,-0.06289825282631029,8014250000.0,0.46024135401183924
16270,2016-11-30,2016,11,INE528G01035,-0.019302478613731137,7235070000.0,0.46024135401183924
16271,2016-12-31,2016,12,INE528G01035,-0.09304406173115642,7199300000.0,0.46024135401183924
16272,2017-01-31,2017,1,INE528G01035,-0.006658446362515316,8754500000.0,0.4140748841601854
16273,2017-02-28,2017,2,INE528G01035,0.240566037735849,9226790000.0,0.4140748841601854
16274,2017-03-31,2017,3,INE528G01035,0.0404242545527317,10887700000.0,0.4140748841601854
16275,2017-04-30,2017,4,INE528G01035,0.08674745143296783,11591800000.0,0.4140748841601854
16276,2017-05-31,2017,5,INE528G01035,0.07115044247787616,10148300000.0,0.4140748841601854
16277,2017-06-30,2017,6,INE528G01035,-0.10938532716457376,10362000000.0,0.4140748841601854
16278,2017-07-31,2017,7,INE528G01035,0.028200371057513975,12906000000.0,0.4140748841601854
16279,2017-08-31,2017,8,INE528G01035,0.23926380368098168,12559700000.0,0.4140748841601854
16280,2017-09-30,2017,9,INE528G01035,-0.027082119976703747,12276900000.0,0.4140748841601854
16281,2017-10-31,2017,10,INE528G01035,-0.0344208320862017,11135700000.0,0.4140748841601854
16282,2017-11-30,2017,11,INE528G01035,-0.0788902665840049,10935700000.0,0.4140748841601854
16283,2017-12-31,2017,12,INE528G01035,-0.03584048460373553,11344000000.0,0.4140748841601854
16284,2018-01-31,2018,1,INE528G01035,0.029144851657940694,12833400000.0,-0.4496207449018545
16285,2018-02-28,2018,2,INE528G01035,0.15092419874512475,11382500000.0,-0.4496207449018545
16286,2018-03-31,2018,3,INE528G01035,-0.1267128333578901,10776000000.0,-0.4496207449018545
16287,2018-04-30,2018,4,INE528G01035,-0.04606040155221872,12554700000.0,-0.4496207449018545
16288,2018-05-31,2018,5,INE528G01035,0.15511142553944116,11837000000.0,-0.4496207449018545
16289,2018-06-30,2018,6,INE528G01035,-0.05818404532230905,11441000000.0,-0.4496207449018545
16290,2018-07-31,2018,7,INE528G01035,-0.03267761339619571,12397600000.0,-0.4496207449018545
16291,2018-08-31,2018,8,INE528G01035,0.08991596638655452,11166800000.0,-0.4496207449018545
16292,2018-09-30,2018,9,INE528G01035,-0.10717039321511174,5849640000.0,-0.4496207449018545
16293,2018-10-31,2018,10,INE528G01035,-0.42227979274611394,5878690000.0,-0.4496207449018545
16294,2018-11-30,2018,11,INE528G01035,0.006576980568011924,5637130000.0,-0.4496207449018545
16295,2018-12-31,2018,12,INE528G01035,-0.08820908820908828,6043400000.0,-0.4496207449018545
16296,2019-01-31,2019,1,INE528G01035,0.04332247557003263,6327350000.0,-0.20987675988122528
16297,2019-02-28,2019,2,INE528G01035,-0.013737121448641938,7551050000.0,-0.20987675988122528
16298,2019-03-31,2019,3,INE528G01035,0.2880658436213991,9205920000.0,-0.20987675988122528
16299,2019-04-30,2019,4,INE528G01035,0.18776112066846892,5588500000.0,-0.20987675988122528
16300,2019-05-31,2019,5,INE528G01035,-0.39354438237119804,4922330000.0,-0.20987675988122528
16301,2019-06-30,2019,6,INE528G01035,-0.09484817468440797,3657950000.0,-0.20987675988122528
16302,2019-07-31,2019,7,INE528G01035,-0.26611383339615535,3071400000.0,-0.20987675988122528
16303,2019-08-31,2019,8,INE528G01035,-0.19157678479712373,2139800000.0,-0.20987675988122528
16304,2019-09-30,2019,9,INE528G01035,-0.3443456162642948,1494670000.0,-0.20987675988122528
16305,2019-10-31,2019,10,INE528G01035,-0.4631782945736434,2529560000.0,-0.20987675988122528
16306,2019-11-30,2019,11,INE528G01035,1.088447653429603,2427970000.0,-0.20987675988122528
16307,2019-12-31,2019,12,INE528G01035,-0.05012964563526362,1678270000.0,-0.20987675988122528
16308,2020-01-31,2020,1,INE528G01035,-0.26842584167424943,,-0.9902109845800926
16309,2020-02-29,2020,2,INE528G01035,-0.2276119402985074,,-0.9902109845800926
16310,2020-03-31,2020,3,INE528G01035,-0.14009661835748793,,-0.9902109845800926
16311,2020-04-30,2020,4,INE528G01035,-0.2715355805243445,,-0.9902109845800926
16312,2020-05-31,2020,5,INE528G01035,0.17480719794344476,,-0.9902109845800926
16313,2020-06-30,2020,6,INE528G01035,-0.03282275711159745,,-0.9902109845800926
16314,2020-07-31,2020,7,INE528G01035,-0.009049773755656116,,-0.9902109845800926
16315,2020-08-31,2020,8,INE528G01035,-0.5502283105022832,,-0.9902109845800926
16316,2020-09-30,2020,9,INE528G01035,0.25380710659898487,,-0.9902109845800926
16317,2020-10-31,2020,10,INE528G01035,-0.09311740890688258,4167190000.0,-0.9902109845800926
16318,2020-11-30,2020,11,INE528G01035,-0.0982142857142858,4981630000.0,-0.9902109845800926
16319,2020-12-31,2020,12,INE528G01035,0.2722772277227722,6123400000.0,-0.9902109845800926
16320,2005-01-31,2005,1,INE910H01017,,,0.0
16321,2005-02-28,2005,2,INE910H01017,,,0.0
16322,2005-03-31,2005,3,INE910H01017,,,0.0
16323,2005-04-30,2005,4,INE910H01017,,,0.0
16324,2005-05-31,2005,5,INE910H01017,,,0.0
16325,2005-06-30,2005,6,INE910H01017,,,0.0
16326,2005-07-31,2005,7,INE910H01017,,,0.0
16327,2005-08-31,2005,8,INE910H01017,,,0.0
16328,2005-09-30,2005,9,INE910H01017,,,0.0
16329,2005-10-31,2005,10,INE910H01017,,,0.0
16330,2005-11-30,2005,11,INE910H01017,,,0.0
16331,2005-12-31,2005,12,INE910H01017,,,0.0
16332,2006-01-31,2006,1,INE910H01017,,,0.0
16333,2006-02-28,2006,2,INE910H01017,,,0.0
16334,2006-03-31,2006,3,INE910H01017,,,0.0
16335,2006-04-30,2006,4,INE910H01017,,,0.0
16336,2006-05-31,2006,5,INE910H01017,,,0.0
16337,2006-06-30,2006,6,INE910H01017,,,0.0
16338,2006-07-31,2006,7,INE910H01017,,,0.0
16339,2006-08-31,2006,8,INE910H01017,,,0.0
16340,2006-09-30,2006,9,INE910H01017,,,0.0
16341,2006-10-31,2006,10,INE910H01017,,,0.0
16342,2006-11-30,2006,11,INE910H01017,,,0.0
16343,2006-12-31,2006,12,INE910H01017,,,0.0
16344,2007-01-31,2007,1,INE910H01017,,,0.5655377584954743
16345,2007-02-28,2007,2,INE910H01017,0.0,,0.5655377584954743
16346,2007-03-31,2007,3,INE910H01017,-0.22009569377990432,,0.5655377584954743
16347,2007-04-30,2007,4,INE910H01017,0.14110429447852774,,0.5655377584954743
16348,2007-05-31,2007,5,INE910H01017,0.09677419354838705,,0.5655377584954743
16349,2007-06-30,2007,6,INE910H01017,0.0833333333333333,,0.5655377584954743
16350,2007-07-31,2007,7,INE910H01017,0.018099547511312233,,0.5655377584954743
16351,2007-08-31,2007,8,INE910H01017,-0.02666666666666669,,0.5655377584954743
16352,2007-09-30,2007,9,INE910H01017,0.05022831050228305,,0.5655377584954743
16353,2007-10-31,2007,10,INE910H01017,0.23043478260869577,9411720000.0,0.5655377584954743
16354,2007-11-30,2007,11,INE910H01017,0.22968197879858654,9560590000.0,0.5655377584954743
16355,2007-12-31,2007,12,INE910H01017,-0.03735632183908043,11637700000.0,0.5655377584954743
16356,2008-01-31,2008,1,INE910H01017,0.17313432835820897,8781050000.0,-0.4978580441583692
16357,2008-02-29,2008,2,INE910H01017,-0.17811704834605602,10168600000.0,-0.4978580441583692
16358,2008-03-31,2008,3,INE910H01017,0.061919504643962904,9967390000.0,-0.4978580441583692
16359,2008-04-30,2008,4,INE910H01017,0.03790087463556848,11640800000.0,-0.4978580441583692
16360,2008-05-31,2008,5,INE910H01017,0.07584269662921349,12838500000.0,-0.4978580441583692
16361,2008-06-30,2008,6,INE910H01017,0.04960835509138368,12125500000.0,-0.4978580441583692
16362,2008-07-31,2008,7,INE910H01017,-0.07213930348258697,10759000000.0,-0.4978580441583692
16363,2008-08-31,2008,8,INE910H01017,-0.050938337801608564,10753100000.0,-0.4978580441583692
16364,2008-09-30,2008,9,INE910H01017,-0.00847457627118651,8561360000.0,-0.4978580441583692
16365,2008-10-31,2008,10,INE910H01017,-0.19088319088319086,4965720000.0,-0.4978580441583692
16366,2008-11-30,2008,11,INE910H01017,-0.37323943661971826,5408010000.0,-0.4978580441583692
16367,2008-12-31,2008,12,INE910H01017,-0.02247191011235957,6715250000.0,-0.4978580441583692
16368,2009-01-31,2009,1,INE910H01017,0.27011494252873564,6394750000.0,0.9500100864472343
16369,2009-02-28,2009,2,INE910H01017,-0.09502262443438912,6203790000.0,0.9500100864472343
16370,2009-03-31,2009,3,INE910H01017,-0.03500000000000003,6904310000.0,0.9500100864472343
16371,2009-04-30,2009,4,INE910H01017,0.16062176165803124,7049760000.0,0.9500100864472343
16372,2009-05-31,2009,5,INE910H01017,0.035714285714285546,9316260000.0,0.9500100864472343
16373,2009-06-30,2009,6,INE910H01017,0.495689655172414,9254900000.0,0.9500100864472343
16374,2009-07-31,2009,7,INE910H01017,-0.11527377521613842,9356370000.0,0.9500100864472343
16375,2009-08-31,2009,8,INE910H01017,0.04234527687296428,10332700000.0,0.9500100864472343
16376,2009-09-30,2009,9,INE910H01017,0.028124999999999956,10407400000.0,0.9500100864472343
16377,2009-10-31,2009,10,INE910H01017,0.039513677811550116,10656100000.0,0.9500100864472343
16378,2009-11-30,2009,11,INE910H01017,0.02631578947368417,11310300000.0,0.9500100864472343
16379,2009-12-31,2009,12,INE910H01017,0.09686609686609696,11502600000.0,0.9500100864472343
16380,2010-01-31,2010,1,INE910H01017,-0.015584415584415598,10929500000.0,0.17078356459297148
16381,2010-02-28,2010,2,INE910H01017,-0.06332453825857526,10952800000.0,0.17078356459297148
16382,2010-03-31,2010,3,INE910H01017,0.01690140845070424,12927400000.0,0.17078356459297148
16383,2010-04-30,2010,4,INE910H01017,0.19113573407202214,13497500000.0,0.17078356459297148
16384,2010-05-31,2010,5,INE910H01017,0.03720930232558143,12275500000.0,0.17078356459297148
16385,2010-06-30,2010,6,INE910H01017,-0.1345291479820628,12401800000.0,0.17078356459297148
16386,2010-07-31,2010,7,INE910H01017,0.03108808290155443,13696500000.0,0.17078356459297148
16387,2010-08-31,2010,8,INE910H01017,0.15829145728643224,13395500000.0,0.17078356459297148
16388,2010-09-30,2010,9,INE910H01017,-0.015184381778741925,14296900000.0,0.17078356459297148
16389,2010-10-31,2010,10,INE910H01017,0.04845814977973563,13733100000.0,0.17078356459297148
16390,2010-11-30,2010,11,INE910H01017,-0.044117647058823525,13066200000.0,0.17078356459297148
16391,2010-12-31,2010,12,INE910H01017,-0.039560439560439496,14136500000.0,0.17078356459297148
16392,2011-01-31,2011,1,INE910H01017,0.0732265446224257,13620600000.0,-0.11206093438052281
16393,2011-02-28,2011,2,INE910H01017,-0.04690831556503212,14240800000.0,-0.11206093438052281
16394,2011-03-31,2011,3,INE910H01017,0.06935123042505605,15005600000.0,-0.11206093438052281
16395,2011-04-30,2011,4,INE910H01017,0.03974895397489529,15006000000.0,-0.11206093438052281
16396,2011-05-31,2011,5,INE910H01017,0.006036217303822988,14306100000.0,-0.11206093438052281
16397,2011-06-30,2011,6,INE910H01017,-0.06199999999999992,13269700000.0,-0.11206093438052281
16398,2011-07-31,2011,7,INE910H01017,-0.02558635394456292,13268300000.0,-0.11206093438052281
16399,2011-08-31,2011,8,INE910H01017,-0.035010940919037226,11518200000.0,-0.11206093438052281
16400,2011-09-30,2011,9,INE910H01017,-0.14058956916099774,10578500000.0,-0.11206093438052281
16401,2011-10-31,2011,10,INE910H01017,-0.09234828496042219,11656200000.0,-0.11206093438052281
16402,2011-11-30,2011,11,INE910H01017,0.10465116279069764,11004100000.0,-0.11206093438052281
16403,2011-12-31,2011,12,INE910H01017,-0.002631578947368365,11278700000.0,-0.11206093438052281
16404,2012-01-31,2012,1,INE910H01017,-0.023746701846965663,13042100000.0,0.060731253343053564
16405,2012-02-29,2012,2,INE910H01017,0.18918918918918923,14301300000.0,0.060731253343053564
16406,2012-03-31,2012,3,INE910H01017,0.08863636363636355,12490700000.0,0.060731253343053564
16407,2012-04-30,2012,4,INE910H01017,-0.1273486430062631,12507700000.0,0.060731253343053564
16408,2012-05-31,2012,5,INE910H01017,-0.021531100478468866,11373600000.0,0.060731253343053564
16409,2012-06-30,2012,6,INE910H01017,-0.1344743276283618,10569700000.0,0.060731253343053564
16410,2012-07-31,2012,7,INE910H01017,-0.002824858757062212,11461000000.0,0.060731253343053564
16411,2012-08-31,2012,8,INE910H01017,0.08215297450424931,11685400000.0,0.060731253343053564
16412,2012-09-30,2012,9,INE910H01017,0.0026178010471204793,11953100000.0,0.060731253343053564
16413,2012-10-31,2012,10,INE910H01017,0.020887728459530044,11938400000.0,0.060731253343053564
16414,2012-11-30,2012,11,INE910H01017,-0.005115089514066501,11610300000.0,0.060731253343053564
16415,2012-12-31,2012,12,INE910H01017,-0.007712082262210861,11083000000.0,0.060731253343053564
16416,2013-01-31,2013,1,INE910H01017,-0.03626943005181339,11593600000.0,-0.09641623939861045
16417,2013-02-28,2013,2,INE910H01017,0.045698924731182776,10467400000.0,-0.09641623939861045
16418,2013-03-31,2013,3,INE910H01017,-0.12853470437017994,9586530000.0,-0.09641623939861045
16419,2013-04-30,2013,4,INE910H01017,-0.014749262536873234,11102700000.0,-0.09641623939861045
16420,2013-05-31,2013,5,INE910H01017,0.09880239520958087,9642360000.0,-0.09641623939861045
16421,2013-06-30,2013,6,INE910H01017,-0.13351498637602174,9306810000.0,-0.09641623939861045
16422,2013-07-31,2013,7,INE910H01017,-0.015723270440251656,9267270000.0,-0.09641623939861045
16423,2013-08-31,2013,8,INE910H01017,-0.0031948881789136702,9324640000.0,-0.09641623939861045
16424,2013-09-30,2013,9,INE910H01017,0.006410256410256416,9735230000.0,-0.09641623939861045
16425,2013-10-31,2013,10,INE910H01017,0.05095541401273875,9804890000.0,-0.09641623939861045
16426,2013-11-30,2013,11,INE910H01017,0.04242424242424246,9915830000.0,-0.09641623939861045
16427,2013-12-31,2013,12,INE910H01017,-0.008720930232558082,10010100000.0,-0.09641623939861045
16428,2014-01-31,2014,1,INE910H01017,0.014662756598240416,9887670000.0,-0.15258949223236692
16429,2014-02-28,2014,2,INE910H01017,-0.023121387283237014,10014100000.0,-0.15258949223236692
16430,2014-03-31,2014,3,INE910H01017,0.029585798816568074,10586500000.0,-0.15258949223236692
16431,2014-04-30,2014,4,INE910H01017,0.09770114942528732,10527900000.0,-0.15258949223236692
16432,2014-05-31,2014,5,INE910H01017,-0.03926701570680626,10705500000.0,-0.15258949223236692
16433,2014-06-30,2014,6,INE910H01017,0.05177111716621252,11394400000.0,-0.15258949223236692
16434,2014-07-31,2014,7,INE910H01017,0.0362694300518135,9757890000.0,-0.15258949223236692
16435,2014-08-31,2014,8,INE910H01017,-0.13749999999999996,10107600000.0,-0.15258949223236692
16436,2014-09-30,2014,9,INE910H01017,0.06666666666666665,9441130000.0,-0.15258949223236692
16437,2014-10-31,2014,10,INE910H01017,-0.08423913043478262,8708030000.0,-0.15258949223236692
16438,2014-11-30,2014,11,INE910H01017,-0.038575667655786315,7850780000.0,-0.15258949223236692
16439,2014-12-31,2014,12,INE910H01017,-0.12654320987654324,7155180000.0,-0.15258949223236692
16440,2015-01-31,2015,1,INE910H01017,-0.08480565371024743,7040060000.0,-0.6164575310020065
16441,2015-02-28,2015,2,INE910H01017,0.007722007722007729,7748840000.0,-0.6164575310020065
16442,2015-03-31,2015,3,INE910H01017,0.07662835249042153,6437520000.0,-0.6164575310020065
16443,2015-04-30,2015,4,INE910H01017,-0.17081850533807827,6300230000.0,-0.6164575310020065
16444,2015-05-31,2015,5,INE910H01017,-0.012875536480686801,5665750000.0,-0.6164575310020065
16445,2015-06-30,2015,6,INE910H01017,-0.09130434782608694,5352380000.0,-0.6164575310020065
16446,2015-07-31,2015,7,INE910H01017,-0.05263157894736836,5068250000.0,-0.6164575310020065
16447,2015-08-31,2015,8,INE910H01017,-0.05050505050505055,4205570000.0,-0.6164575310020065
16448,2015-09-30,2015,9,INE910H01017,-0.18085106382978716,4389000000.0,-0.6164575310020065
16449,2015-10-31,2015,10,INE910H01017,0.06493506493506485,4396730000.0,-0.6164575310020065
16450,2015-11-30,2015,11,INE910H01017,0.0,3794710000.0,-0.6164575310020065
16451,2015-12-31,2015,12,INE910H01017,-0.1219512195121951,3911260000.0,-0.6164575310020065
16452,2016-01-31,2016,1,INE910H01017,0.020833333333333353,3374420000.0,0.7034694299252282
16453,2016-02-29,2016,2,INE910H01017,-0.12925170068027209,3242600000.0,0.7034694299252282
16454,2016-03-31,2016,3,INE910H01017,-0.007812500000000007,4353930000.0,0.7034694299252282
16455,2016-04-30,2016,4,INE910H01017,0.27559055118110243,4097520000.0,0.7034694299252282
16456,2016-05-31,2016,5,INE910H01017,-0.018518518518518535,4049730000.0,0.7034694299252282
16457,2016-06-30,2016,6,INE910H01017,-0.06289308176100634,3904260000.0,0.7034694299252282
16458,2016-07-31,2016,7,INE910H01017,0.00671140939597316,5375840000.0,0.7034694299252282
16459,2016-08-31,2016,8,INE910H01017,0.3533333333333332,5575890000.0,0.7034694299252282
16460,2016-09-30,2016,9,INE910H01017,0.054187192118226764,5638750000.0,0.7034694299252282
16461,2016-10-31,2016,10,INE910H01017,0.04672897196261686,6362760000.0,0.7034694299252282
16462,2016-11-30,2016,11,INE910H01017,0.16071428571428564,6880610000.0,0.7034694299252282
16463,2016-12-31,2016,12,INE910H01017,0.003846153846153764,6684900000.0,0.7034694299252282
16464,2017-01-31,2017,1,INE910H01017,-0.0038314176245209915,,0.20727810034349298
16465,2017-02-28,2017,2,INE910H01017,0.1538461538461538,,0.20727810034349298
16466,2017-03-31,2017,3,INE910H01017,0.040000000000000036,,0.20727810034349298
16467,2017-04-30,2017,4,INE910H01017,0.0737179487179487,,0.20727810034349298
16468,2017-05-31,2017,5,INE910H01017,-0.05373134328358214,,0.20727810034349298
16469,2017-06-30,2017,6,INE910H01017,-0.0031545741324920462,,0.20727810034349298
16470,2017-07-31,2017,7,INE910H01017,-0.006329113924050638,,0.20727810034349298
16471,2017-08-31,2017,8,INE910H01017,0.012738853503184724,,0.20727810034349298
16472,2017-09-30,2017,9,INE910H01017,0.0031446540880502474,,0.20727810034349298
16473,2017-10-31,2017,10,INE910H01017,-0.02194357366771155,,0.20727810034349298
16474,2017-11-30,2017,11,INE910H01017,0.012820512820512832,,0.20727810034349298
16475,2017-12-31,2017,12,INE910H01017,0.0,,0.20727810034349298
16476,2018-01-31,2018,1,INE910H01017,0.012658227848101276,,-0.0829209003209895
16477,2018-02-28,2018,2,INE910H01017,-0.003125000000000072,,-0.0829209003209895
16478,2018-03-31,2018,3,INE910H01017,-0.018808777429467103,,-0.0829209003209895
16479,2018-04-30,2018,4,INE910H01017,0.0,,-0.0829209003209895
16480,2018-05-31,2018,5,INE910H01017,-0.022364217252396117,,-0.0829209003209895
16481,2018-06-30,2018,6,INE910H01017,-0.006535947712418306,,-0.0829209003209895
16482,2018-07-31,2018,7,INE910H01017,-0.02302631578947363,,-0.0829209003209895
16483,2018-08-31,2018,8,INE910H01017,0.003367003367003295,,-0.0829209003209895
16484,2018-09-30,2018,9,INE910H01017,-0.03691275167785231,,-0.0829209003209895
16485,2018-10-31,2018,10,INE910H01017,-0.024390243902439122,,-0.0829209003209895
16486,2018-11-30,2018,11,INE910H01017,-0.010714285714285645,,-0.0829209003209895
